; 1 0 0
1 1902 01 01 00 00 0.0000
1 1902 01 01 00 20 0.0000
1 1902 01 01 00 40 0.0000
1 1902 01 01 01 00 0.0000
1 1902 01 01 01 20 0.0000
1 1902 01 01 01 40 0.0300
1 1902 01 01 02 00 0.0300
1 1902 01 01 02 20 0.0300
1 1902 01 01 02 40 0.0300
1 1902 01 01 03 00 0.0300
1 1902 01 01 03 20 0.0300
1 1902 01 01 03 40 0.0300
1 1902 01 01 04 00 0.0400
1 1902 01 01 04 20 0.0400
1 1902 01 01 04 40 0.0400
1 1902 01 01 05 00 0.0400
1 1902 01 01 05 20 0.0500
1 1902 01 01 05 40 0.0500
1 1902 01 01 06 00 0.0500
1 1902 01 01 06 20 0.0800
1 1902 01 01 06 40 0.0800
1 1902 01 01 07 00 0.0900
1 1902 01 01 07 20 0.1200
1 1902 01 01 07 40 0.1700
1 1902 01 01 08 00 0.1000
1 1902 01 01 08 20 0.0800
1 1902 01 01 08 40 0.0700
1 1902 01 01 09 00 0.0600
1 1902 01 01 09 20 0.0500
1 1902 01 01 09 40 0.0400
1 1902 01 01 10 00 0.0400
1 1902 01 01 10 20 0.0400
1 1902 01 01 10 40 0.0400
1 1902 01 01 11 00 0.0300
1 1902 01 01 11 20 0.0300
1 1902 01 01 11 40 0.0300
1 1902 01 01 12 00 0.0300
1 1902 01 01 12 20 0.0300
1 1902 01 01 12 40 0.0300
1 1902 01 01 13 00 0.0300
1 1902 01 01 13 20 0.0300
1 1902 01 01 13 40 0.0300
1 1902 01 01 14 00 0.0300
1 1902 01 01 14 20 0.0300
1 1902 01 01 14 40 0.0300
1 1902 01 01 15 00 0.0300
1 1902 01 01 15 20 0.0300
1 1902 01 01 15 40 0.0300
1 1902 01 01 16 00 0.0200
1 1902 01 01 16 20 0.0200
1 1902 01 01 16 40 0.0200
1 1902 01 01 17 00 0.0200
1 1902 01 01 17 20 0.0200
1 1902 01 01 17 40 0.0200
1 1902 01 01 18 00 0.0200
1 1902 01 01 18 20 0.0200
1 1902 01 01 18 40 0.0200
1 1902 01 01 19 00 0.0200
1 1902 01 01 19 20 0.0200
1 1902 01 01 19 40 0.0200
1 1902 01 01 20 00 0.0200
1 1902 01 01 20 20 0.0200
1 1902 01 01 20 40 0.0200
1 1902 01 01 21 00 0.0200
1 1902 01 01 21 20 0.0200
1 1902 01 01 21 40 0.0200
1 1902 01 01 22 00 0.0200
1 1902 01 01 22 20 0.0200
1 1902 01 01 22 40 0.0200
1 1902 01 01 23 00 0.0200
1 1902 01 01 23 20 0.0200
1 1902 01 01 23 40 0.0200
